Image_id,Image_name,Level1,Level2,label,text
760,760.jpg,Troll/Oppose,Troll/Oppose Against Person,1,BREAKING DV 2 4 திமுக அரசின் அ ஆ 10௦ நாட்கள் சாதனை எட பய பப்ப 4 ONE Tour Ame Patan எதிர்க்கட்சித் தலைவர் ள் ணி எடப்பாடி பழனிசாமி ட் J த a Po oe ௩ ் ் ் 1 இ 1 மக்களுக்கா இல்ல உங்களுக்கா
761,761.jpg,Troll/Oppose,Troll/Oppose Against Person,1,ந் eee க 1 த பழம் இர் டட த ரி ஷபா ஸ்ச்சி அனைவருக்கும் ஒரு பாடம் v a eae தி ஏன் எதற்கு எப்படி Cuba in Financial cri ழ் ak வர னீ 2 4 Ww ey ve ae ந் ௫ த 4 mi டரா ப TO ad VJ அகி ப ய க ் 7Brachana nammakum antha Arnericakumpthaang intha Boomer pundaamavanuga yaaru kuda Ice_ bag velaiyadraanuga 7
762,762.jpg,Troll/Oppose,Troll/Oppose Against Person,1,ண ் a om ர ரஷ ராத க ப்ரி த ட்ட ed ப ர் ் அத ் at 7 ன இக oo ee வபர த இ இ ர ea ர ல்க Qi Sts eA le து இதி A ம் he it a ட து மை 4 ids ட ஆ og 4 sD my ப i ர a பப் ர் தி ஷூ ச டர் 4 ன கு ன டட i an ie a கய கபார் erent ப ் பல XN ர அண ES Av ட ் ்
763,763.jpg,Troll/Oppose,Troll/Oppose Against Person,1,அணுற்றினைன்ன் gare ee ie ் 1 ய I ன் பலனை மை மோ ட்ப னை கயன் eee See ae eae 3 கைபா டு தகு பூ ae ne வபாது yom பட்ட கர ் ் 1 q ் ட தகை ர ட ந I i a லை Loo eS ae a பகர ஜி a Ae ee a At i ் தேய ப 1 Par 20 ae கதத்லர்ன ல oe ப ப _ Me i ் த ் ் ய rm பது ப ம் tae I ் தக பத ig a 7 A a a a ம்ம் a 1 er a இ RR i ர ரர இ
764,764.jpg,Troll/Oppose,Troll/Oppose Against Party,1,de wm see om wae meatanel அழுவம் game அசிசி ஒரும்ய an eaeivente ட ம்ம அறமாக லட treme tus தயை at hd epee 148 வ ஐ __ Frei 10 _ டோக்கன்களில் சின்னம் இல்லை கட்சி பெயரோ படமோ இல்லை Lomo 4 ் fo ச அது க br LOS ட் ad a wa _ at Omk அத in ் இதுவரைக்கும் நீங்க எங்கள வில்லனா தான பார்த்தீங்க இனிமே ஹீரோவா பாப்பீங்ககு
765,765.jpg,Troll/Oppose,Troll/Oppose Against Party,1,Sarpatta parambarai Review or டது க we 7 ப ப டந்த ed oo இர பு LS உ ட ௫ ன ர ட cH பூன் ௫ க 111 டக ச ந தவளை
766,766.jpg,Troll/Oppose,Troll/Oppose Against Person,1,ஆ ச ள் சிரி ஞை த் a அதிமுக முன்னாள் அமைச்சர் மீது நடிகை புகார் திருமணம் செய்வதாக கூறி 5 ஆண்டூகள் ஏமாற்றி கருவை கலைக்க வைத்து அடித்து துன்புறுத்தினார் அதிமுக முன்னாள் அமைச்சர் மணிகண்டன் மீது சென்னை காவல் ஆணையர் அலுவலகத்தில் ஆதாரங்களுடன் படப்பட பக பம அப்பப்ப ALLE இ ன ம ப a ia ட் zy Wie WEE Tee Oi ox Gea ny ட் mys டாம ௫ OQ BS OU UR Se Ce St அத தான் தேடூன்
767,767.jpg,Troll/Oppose,Troll/Oppose Against Party,1,2026 AFTER TN ELECTION RESULT ரத் ணு ச்ஸ் ay aN it பகா N ர ச த டஜ் ன் ட இத்தக டம a S 1 ் a டட ட ண் ன னை வடர ந் 4 அதத ளு a ry en oe yo
768,768.jpg,Troll/Oppose,Troll/Oppose Against Person,1,் ததி அதி தட் ம் ௩ av Ry Pk rd eee SS AGG 4 UR oe ப al ops ௬ 460௨ டக று ் 9 eps pe 2 _A எண ன ca தா தி டது a a த ட ர டன 7 _ a re a an aN ் ் ் அது த்ர ம ர ர ச ரு ஆ ஷி ர பது 4 ry பட THUGLIFE TAMILANS xm On ர லை W ட RRL _ 7 வ ௮ _ eS பலரில் i 1 Toate வைட்ட 4 ee தூ இ பகல சீ 4 இ து வகை அடக் அ 5 ட ் ் ப் ee etl ் ததத ௫ ் ் த டார் ட அடு ர னி 8 aad அ உட்ச ட் லு டட ் 12 ததத ல ் வண்ட MRR By a த ட வதை ப க ந ம் ண் இ ் le ர
769,769.jpg,Troll/Oppose,Troll/Oppose Against Person,1,ப் eee ர i gf 028 த ட தலை த ன ் ge os ர் ட் ர ௫ க னு ன ர 1 er Osea er பிறந்தநாளில் தபம் ஏற்றுங்கள் அதிமுக அதிமுகவை காப்பாற்றுவேன் என பிப் 24 அன்று மாலை 6 மணிக்கு தீபம் ஏற்றி உறுதியேற்க வேண்டும் மறைந்த முதல்வர் ஜெயலலிதாவின் பிறந்தநாளையொட்டி ஓபிஎஸ் ஈபிஎஸ் அதிமுகவினருக்கு கடிதம் Bs ry ப ௨ 2 ட ௪ ட தொண்டர்கள் ர ர ri ad
770,770.jpg,Troll/Oppose,Troll/Oppose Against Person,1,அனைவருக்கும் இலவச வாசிங் மிசின் ர ரர யா த ப்பட த் on A SE ke தக்க கண்க 7 i an நத ae Rae cas ula Gall Tne க at een 5 த் பா த ர ey we ரு 4 ர ௩ 8 த 3 F இ a s ta ் நீங்க வீட்டுக்கே வந்து துணி துவைச்சி கொடுத்தாலும் எங்க ஓட்டு உங்களுக்கு இல்ல
771,771.jpg,Troll/Oppose,Troll/Oppose Against Party,1,ட்ட Si ௭ 4 தூத்துக்குடி ஸ்டெர்லைட் ae சர இதன போராட்டத்தின் போது அண் அம் போலீசார் நடத்திய wy பகனக 2 ல ள் a os ள் 1k a e LJ 2 ௬ e See துப்பாக்கிச்சூட்டில் தைக் 5 பேர் உயிரிழப்பு 4 a 22 7 EG ளாக ட் ம் Poe அ 8 ern tal ks RS Me i as he ere ட சீதக் து Bt Pa ae on an ட டக ஜ் டட து தட பட் 1 ஞ் ae STON இபப பப துப்ப பப இம்பழ கொலை செஞ்சி என்னத்தடா சாதிக்க போறிங்க BanSterlite
772,772.jpg,Troll/Oppose,Troll/Oppose Against Person,1,ப ப பை இட்ட சிர் ஈடகா இதம் BR INTS PAR TOT ல் ட கு ு ் டட உதித்து டல 7 S The Indian EXPRESS மாத வருமானம் ரூ 6 000 பெறுவோர் ன A ப U r caste Hindus richest ச் ் ௪ P 4 in india own M of total ன க் ப assets STs own 3 7 says ௯ ஆ a istrtbution பு Hy ro ப் ் ் ஆ ட ட் ஸ் ay x ரீ pee Ls eC BS wy ச் a 4 உ Dy ey A N nN a4 டு உட பலச் அ ய ணி து 7 ட ப் இ co a தத்கல் a ae category liberal 9 டுத்து தி டநட ப டட நதி ம ்ட்ப்பி ஹு ரூ அ தத்தித் 1 as a அவண் வரச _ tg
773,773.jpg,Troll/Oppose,Troll/Oppose Against Person,1,பத சச tN EWS ட பப்பு ர அ தமிழகத்தில் ஆட்சியை ர் கடு காப்பாற்றுவதற்குத்தான் ட அதிபாஜகவுடன் கூட்டணி ஞ் வைத்துள்ளோம் ் err ரகா ற 5 ் WE ei enda ipdi solli BJP ya naakitu irukomnu unmaiya sonna peer _ இது அதி ன ள் ள் ணன ன eS ் ஓ ச ட ஜா எனு ae a ட 5 பகல் 4 ப rN இ புத்தி 6 ற ப நத நதி ட Pad TOMO Fe க o finn ணன ட ரக் ரான் ட் ட் ர் rf Py ் ய் வச் பி ் a ் 1 ஓ ழ் 7 டக் ce Py ன me Ce ட் ் a Paka ன் pee ல ண் ன் NOTA va epdira thoakadikirathu 55
774,774.jpg,Troll/Oppose,Troll/Oppose Against Party,1,துரசொலிட திராவிடம் என்றால் எரிகிறதா திராவிடப் என்டால் எரிகிறதா த்ரமிள ம் ஒக்க பலகலை அலகை த்ரமிடன் ம் Se eeer Se த்ரலிட ம Seam திராவிட ம் mene என திரிந்து eee ooo திராவிடம் உருவானது SSS கம் டாங் CRO OG rere Souris பய தல் ் vs ஜோக்கர் ர ர பத oe ப திருடாவிடர்கள் 5 ர ரர டட தமிழர்கள் ஏன்டா உங்க புள்ளைக்கு அடுத்தவன் ஆ இன்சியல வச்சா உங்களுக்கு கோபம் வருமா வராதா அது சரி நீங்க ஏற்கனவே அத தான பண்ணிக்கிட்டு இருக்கீங்கறி a 5 wr ப் தகு ண்ட் 01ம் பய ர்வ
776,776.jpg,Troll/Oppose,Troll/Oppose Against Party,1,ச விட்ட உடன் OT ட பட ட 3 ட் ao ws he 4 a a ANTE பாரி SP BEA ait டபை3 i ட் _ rdepte sith t hy wae dod 7 ௭15 14 ஊரக 37 உர ரசா மாரா ௪௫ ote Tere anne age oereaegremsstas euease ey ey ee ey se me eel i நா பாங்க் பதத வர்க பட ப நத ee ce ப பப வகு ப கபா ப்பத் AG ATHSING 19 1 ர னி ் or குடை சண் விலாசம் ட கடக போக்கன் எண் 23 ் 7 5 ௩ 0 named Meal oon Bare a க டூ 14 ப ் es ச ஊகார Gl Mansceves re Sa we an t து 01111 et RAL GR seth es mee கேடா ஆ ப அ டப பழு த விம பபப வப aga mf WOU em DIT han ts epee FI Gea eM IG dA edt oy ZOO கடின வடை வுழு ் அட்ட உ வப OL ieee படர 1 ப பெரு ந வரணி நக வழு பருப் ம்ர்ரு 7 Gaye ட நம்மையும் முயட்டிய ர் அ யும் உப்ப ni ப ALIA Roby MO eben eon 7 ண ணை A ee ட் pannanum a ட் ட Ry 4 a to ம் ப் ் அங் ர வடி ரி ் நீ es E aan nl ஹட sy ச i of க 7 wie ப ம oa Antha manasu than sir kadavul
777,777.jpg,Troll/Oppose,Troll/Oppose Against Person,1,eee ee eee எ எ்எஉஎஉஎஉஎஉ௭எஉ௭ொூொண வவ வ வவ வவ வ வவ வை த é i 2 2m e mere i fe ae if an ரத்து டர் inelcaran A Sark re 18 vos 4 _e ச ௬ தது க் f ne ters at டர கணை meh e or A ae va oy சத கை fj pee th bel on 2 8 al த்து னு ப்தி ள் ர் ச் aes ட 1 ம் F ட 7 பதும் பதத i 1 x 1 ப eee 9 ர் is os பதி 7 oe ea am few trek
779,779.jpg,Troll/Oppose,Troll/Oppose Against Person,1,GUNS SUNNE es x ie தல் y Cre lp Me ees Ennapa staline yarume illatha idattula yarutaiya pesittu iruka ay பூ PF ae ச ey ் eee I a ப ் eres relly பர் அ நப அ டட 4 9 னறஸ் டு ப பத 0 அ இப அப பிப 41 இய mookaiyum vaaiyaiyum cover panna sonna Kannadiya vachi illaiya kannadiya olunga pottutu pathu pesaiya
780,780.jpg,Troll/Oppose,Troll/Oppose Against Person,1,ஹிந்தி கதெரியாதா லோண் ஒல்லை டட _ இ 1 வங்கி மேலாளர் ர ரர ் ர ் ட ss ல் ட ee த ஆ ப gm no ல் PRT tt Leen ட் ச் பதத பக a ee ர 7 AdmkFails இ 0211210711 0 த தமிழகத்தில் தமிழர்களின் நிலை
781,781.jpg,Troll/Oppose,Troll/Oppose Against Person,1,Uy vee ee outside highcourt 1991 ் Vor டு த ag த் ர 2 ட aim tT a ce Ver 7 ரி இப க் அ i ar து ரு கூ ஞு எழு கு A ae ஆட ழக ள் ae ர Fs a a 1 3 ஏ தற இ ue து ட்ட ந்தர் x a0 ப் ட் ர் ரத pS cv ப A ர் 7 த் 2 ்
782,782.jpg,Troll/Oppose,Troll/Oppose Against Person,1,இ ் i ஆ மி ஸ்ர ் ன் ச pF a த ௫ ரட்ட yo க aiehs Meme ee a ந தொண்டர்கள் கொடுத்த ஸ்டாலின் உருவ படத்தை வீட்டுக்கு எடுத்துச் சென்றுவிட்டார் ன ஜெயலலிதா உருவ படத்தை மாற்றக்கூடாது என முதலமைச்சர் 3 x உத்தரவிட்டுள்ளார் என்று அன்பழகன் மறுப்பு yt Noa ப ட திய ஸ்ரத்தா நல ணு இ rs K 1 Mi hi ஆ ௯ 7 na K ம் அ IE ற பரத் மதன் a ௨ தத்து இட புத வத ம டத ய னாத னை ஆ 4 a ர னு ஷூ மாக 1 8 து ர 0 a ட ல அ தக்க க பரிது ர் ப இதர a ஸை ் 8 ஷி ப ee ன 2 அந்தி 1 ப து ந டச் ப பட பூ NR nanga oru edathula yenga palaya mari ayiduvingalom nu nenachom pidchitinga manasula edam pidichitinga Tete Lei இ 4
785,785.jpg,Troll/Oppose,Troll/Oppose Against Person,1,இலங்கை தமிழர்கள் அநாதைகள் அல்ல அவர்களுக்கு நாம் இருக்கிறோம் முதல்வர் ஸ்டாலின் ட தனா ப Fir நத ் ரி 1 அச af ty 7 wv alt Qa இ a a at ஜ் By ர அவங்க அனாதை ஆனதுக்கு காரணமே காங்கிரஸ் கட்சியும் நீங்களும் தானே அப்பறம் எதுக்கு இந்த நாடகம்
787,787.jpg,Troll/Oppose,Troll/Oppose Against Person,1,கருணாநிதி வாழ்க4 ஸ்டாலின் வாழ்க ஆ 7 x _ ன டு தத் உதயறிதி வாழ்க இன்பநிதி வாழ்க ae ose are a தத் அ 1 த sO eee 24 கட அதை J A 7 YS evr ் 4 ன் ட நீங்க எப்ப வாழப்போறீங்க d
788,788.jpg,Troll/Oppose,Troll/Oppose Against Party,1,௧ இரும்புக்கரம் கொண்டூ அடக்க போறோம் எது கள்ளச்சாராயம் வித்தவங்களயா அணா ப்பட பததி VY கள் Se LU ் 4 vs 7 a ர ் ் ் ஸ் ச 1 7 ஓட ச ர ௪ ட ச த எரிய 7 ல லர் ௫ உ ட Pe ae
789,789.jpg,Troll/Oppose,Troll/Oppose Against Person,1,லை இ ட பி தா WF தேர்தலுக்கு T இ ் 9 os FE நா ட ye eur ் யணம் பதீதும் செய்யும்
790,790.jpg,Troll/Oppose,Troll/Oppose Against Party,1,ன ரோ os த்த இத ர ட 1 அய ன ப ஐ GS ப் iti a ae nw 3 227717 1 ட ததத See த்து A பூய ee ணை cant 7 7 4 தனு ் ் த் ச் 1 பி ச் ப் a 7 ம றை _ பனை ஒுூ
791,791.jpg,Troll/Oppose,Troll/Oppose Against Party,1,உ சீமான் பேசும் அரசியல் ஆபத்தானது யாருக்கு வேற யாருக்கு எங்களுக்கு தான் ச on அப 5 ப பல் rn 2 ட ரு பதத rE க nN N 1 ன ச த் oa 7 நி ணம் 2 ட து 4 ் க் ப தல் ass
792,792.jpg,Troll/Oppose,Troll/Oppose Against Party,1,பா் ர ௮ ் eas ஙு a e ry ர் மன்னர் ஆட்சி i நி பமக ன பத்திரப்பதிவு என னி ் hes வவ ல ர ங்கி Pa os ப் மதுரை ஈட்ட க 6 we ஆ க ail dada ரர் oa of ட் ஜோ K டத் ல த ரீ a 1 ் ars 7 ் பர் க இ a lhe ott Le காட்ல 1 2 அ mee ப இதி இநதத ட அ _ பை ஆ Ke a ie i ட Sed ட ந 4 ad 4 a ee id 2 பட நத i ச ௪ ஆடி 8 wre ் er A BY ec ot PT ee eee ee ட் 1 ey a Sy ட் த்ரி ந டு ௪ ர் ஆ எ ஆ பளை Pode ் 5 அத னத த க ந த்தல் ் ் a 7 ் ர் 7 சீ மன்னர் பரம்பரை உக்காந்து இருக்குறதும் அமைச்சர்கள் மாவட்ட கலெக்டர் நிக்குறதும் திமுக ஆட்சியில சகஜமப்பா
794,794.jpg,Troll/Oppose,Troll/Oppose Against Person,1,ModikKaElectoralBondsParivar BJIP has received 771 562 5 Crores according to ElectoralBonds data from SBI _ ன யக ஆ ஆய ணட ம ட் ட் அட் டட க னை ் ணி னம Se ல் ee SS ஆடத் cc ai ea SSS Ee ee ak na oy ந வட்டு பம் ப SSeS ee al ர் a ட்ட Ss Sa ட் ea ட னி கைல அ awe ர அது டர டு ச் 1 பன்ர An ள் த a 2 nie oS சோ ண ர ஓ அ ட Ki eee து i an 4 வியப்ப த் இ ் ro y Fa ப ் ் ட்ட J a a ் ன் து விபவ ட a த 4 ் ase
795,795.jpg,Troll/Oppose,Troll/Oppose Against Person,1,ஆண்டவரின் வளர்ச்சி ணை அ டு 2 வ ப ட படட 2 a க ட 7 இன 2 த ட ப la வ த பக on a ae ட ழு ் ர் த ட ன் oe ணை ௮ eo ன் A ் ர ர iui a ட க பல் ர் ey oe a உ க i 7 னி i a ர 3 f 1 ௩ இ அடை A அ ன வ 5 aR Ree த ் tans ப அடு 7 7 ry ப ் இ 9 ள் ல் டட ட்ட பத்தா ௫ a et 7 af நத A we வ ப ச் ன் 4 ae i a ல் தட்கல் SO yg Ns a ஷ் று ட்ட பு Ge ஷ் 3 s y a ௩ 3 ee ei இட்து லட இ By ee ந 4 ட் Nt RN a xX A ட்ப அஃ ந்னு ட Be ஆ N 4 me 4 A ய் டத ளம் a 3 N 4 ல் ஸ் ual குப்த ஹப 0 எ ஜல மி பகு 2 வ se hot ne ம ரர இடை ப ன இட் பந்தல் க பூரீ பரி ஸு ப டது a ere கு த oe ட் கல்வ அது ந ம பபச 2 அது நன் ன க நிவ ee னிட Ry ee ம் ஆது உ நதிக் ee oy en துள் ஜே ON பர்வத
796,796.jpg,Troll/Oppose,Troll/Oppose Against Party,1,es டர் த்த a a i ஸ் ன சரக அதத் திமுக திரும்பவும் ஷூட்சிக்கு வந்தா ஒபட்ரோல் ரூ25 டீசல் ரூ 65 ஆக குறைக்கப்படும் Zz ண ௩ த ட் g s த க ட 7 ட் x Ps a4 s ot a aes a ay ட i ம் ௮ ் ர பந அல டர ் P3319 Pee Be ஆ 5 ் ட ் ் a அ ட பட்டும் டிகள் இேடும்பதன்லவின் At ரி இ cs உ ஆ
797,797.jpg,Troll/Oppose,Troll/Oppose Against Person,1,சென்ட்ரல் லயே ரெண்டு லேபில் தா பெரிய லேபில் ஒன்னு செந்தில் இன்னொன்னு see more 19 ் பு ப தாக 6 ate ர அந்த் பபப ச் pm ரை i ப் ௪ ர இ த கச
798,798.jpg,Troll/Oppose,Troll/Oppose Against Party,1,சுடலை உருட்டுக்கள் விலைவாசி குறைந்தால் திமுக சாதனை விலைவாசி ஏறினால் ஒன்றிய அரசு காரணம் Q 5I 6TH 2_votemLo Comment your thoughts ் Ud மூ ௪51 பவம் தி பவம் வ உணவுப் பொருட்களின் விலைவரகி விலைவாசி உயர்வு நாடெங்கும் குறைந்திருப்பதுடன் மகளிருக்குக் மக்களை அச்சுறுத்துகிறது காஷ்மீர் கட்டணமில்லாப் பேருந்துப் பயணம் முதல் கன்னியாகுமரி வரை பெட்ரோல் வழங்கியதன் மூலம் குறைந்த விலையோடு போட்டிப்போடும் போக்குவரத்துச் செலவு எனப் பல்வேறு தக்காளி விலை கியாஸ் விலையை நலத்திட்டங்களை உள்ளடக்கிய நெருங்கும் வரை வேடிக்கை 0 வாவிவம 100 நல்லாட்சியின் பார்க்காமல் ஒன்றிய அரசு உடனே சாதனை இது என ஆய்வாளர்கள் தலையிட்டு உணவுப்பொருள் பாராட்டுகின்றனர் இதர அத்தியாவசிய பொருட்களின் இச்சாதனை தொடரும் 3 3 விலையைக் கட்டுக்குள் கொண்டு வர Translate Tweet நடவடிக்கை எடுக்க வேண்டும் TomatoPrice 11 11 am 19 May 22 BoP i அடத falta அ ் Pd ea 7 6 2 a a 2 3 a a A சை ட mq 4 ச ral க்யூ ரணி 1
799,799.jpg,Troll/Oppose,Troll/Oppose Against Person,1,be thi ae Of me ளை 72 ப இரதி பட Ro a ் ப சத அத தங் 4 உவ ஆளு அட பட்ட சுத்தி றது ஹ் ட்டன ச oa meh ee பத CEE Yi es ct தலைவரே எங்க கிளம்பிட்டீங்க are f த் es றை 4 ர் pe வ் VE அவத ப நரி 5 ae ட 4 iP பக i த் a ee 2௩ woo இ a ர ல Nae ட்ட A Ee As ta Fy ora அரி வ ச் ட ம் 1 தத்து ni அ ம் i க் de ஒதி பல் Stat hel 2 ட C ந் f et ய் ண் தமிழ்நாட்டு காப்பாத்தியாச்சு இனி இந்தியாவை காப்பாத்த போறேன்
801,801.jpg,Troll/Oppose,Troll/Oppose Against Person,1,கஸ்தூரி என்ன பேசினாலும் எமோசன் ஆகாத இல்லேனா நாம தெலுங்கு கூட்டம்னு தெரிஞ்சிடும் sy 4 ந் ம் தட் ர As ப ் 2 ர் டப ye r fc a BM டி an ம் த
805,805.jpg,Troll/Oppose,Troll/Oppose Against Person,1,அன திணை பதம அனகை AM NC oo a டண் த ன ரர Aan on 0 டை வட்ட ப அ க ie ma nea sn ற ra த ர ் a a an ன ரர atte t CoD ea ee Oe ete a at ன ர ரர கூ IIE த ததத தத a ATLL னு nt on Teme 7 oe அட் டு த கடர அது உட் ளத த்த அக்க வல து ப ர த்த பன ் re 7 றர ர ட அ கக ras wae ae PS ae my woe ன ண ி தனை ye த த ப தது க உ ௬௪௫ arn re iy ் ne Tang a ae ன டர தகக தத ர ர ரர ம் aad ம் அ பபப ததத எய்ம் rer aaa ee ae a 7 ஹட் ப் ன் ப் Pay நடன ௫ து கன் ர த அ ல இதி கடர பவத ச ட கக ற்கு yo க a a Pare we இ 20 ணன த oe a ப ஆற் ட ் தக ததத ர ae a Tt ae a a ran ee MS Ne i a ் ட க ட பம ர ல்க தை an தை அ து Pe Kew
806,806.jpg,Troll/Oppose,Troll/Oppose Against Person,1,ரு உழ ் ர ட apnea லு ர அனி ட் i இ 1 ae லந்த A டப்ப ரம் ன ih
807,807.jpg,Troll/Oppose,Troll/Oppose Against Person,1,1 ஆ தர த நீ இல் 99 1 ச யய ௬5 ் ் 7 aN er IN mM ் poe 7 Jota xX ர மி இஃ வில த பத கத a A ப ௮ இதப் நின்கண் Rv Ye ial NORD Ab Weis peat oS 1 னிட An Sey es Wis A ௮ டூ தபு ப் a Ls பிட் us த து ix oe ma rs 7 LS ் side ஷி A ad ry ws ig V aN ர ப ண்டு a be PAS 4 ர a 8 ர Tn A ் தல்ல fs படு கரும்பு தோட்டத்துல் ச௪மெண்ட் ரோடு போட்டு நடந்து வரும் நவீன விவசாயி
808,808.jpg,Troll/Oppose,Troll/Oppose Against Person,1,Skhere trendmemepostu More than 30 people death by consuming kalla Sarayam Wake to Tamilnadu ஓஒ னி any ட இ ot
809,809.jpg,Troll/Oppose,Troll/Oppose Against Party,1,mM P தாகத அட்டம் a ae ர aoe ஓ a ் ஏ காணும் a am க் ர ரர ரத அ i டாஸ்மாக் ஊழல் eS ததத ase aE ் ர க eS ட ௮௧ டட ௮ இ 4 rw ு ர ற் இ ் ் அ ர NAS 7
810,810.jpg,Troll/Oppose,Troll/Oppose Against Party,1,ர Bai தத உவ Se ee தர ட EM டம் ce ee ஆ தி 3 oe Ben a ந்த ன் Sta ek 4 VA Ko coe neces ae Sic ௫ இ து ஆல் ils மதத்து Be னாதி 2 73 BRB he 1 பந்தி ப ட ASE Tay oe பம பட அத்தம் SS ee Pen IR Bie ட Say ey ய ட 1 ் இற மஜ ் ட 6 இர ந இந்துச் BE தத்தம் நம பபப இத டப பப்ப அத்தர் Fe a சவ் ஸீ ட ர ந Bae Be en ay a குட hy Was 2 வ இர் ரர ர ஆல ம்ம Bea பதி ர ரு 1 4 ட தவப் Hl gg Pe She 1 பதித் SB 3 wy x தடம் கஷ்ட ve id ue ge pees அத்த ney டு 10 i தி பப த ie eas fee ரதி ட் இ லண ட ள் ட் டட அது ae 4 ் a we Ps த் aan ey படட aes i ae cll கதக் டத் 1 ஆ ப ் ் mon ர ச அயா a இ ததக பபர் அழுதும் ae ae Po stu oe rea ப A ம 6 ட ஜி Be wccessfully a ட eee ட்ட 7 eo eT ் 1 1 ட்ட crs Be இத்தி ட் ட ் ட் ட al x ப் ட் ms ் ey hee fe பட்ட ae Nae an Ben டன ஜ் 4 ர ae 2 q tw 7 ச் ட ட்ட 2 ் oe டா 5 y See பல் இ uarter த ல் சகட ் ம க Lee MA cces ் ் பப்பட் su
811,811.jpg,Troll/Oppose,Troll/Oppose Against Person,1,Ra a A TAP a அத்திபட்டு அனல் மின் நிலையத்தில் 2 38 டள் நிலக்கரி மாயம் செந்தில் பாலாஜி ஜீ ட ட் ம் ௬ பசீ ச் ண் து 4 ் e as அ ல இ 7 ae i Pa ஸூ ஆ எம் த்து அ அ sete Me LS இடந்த இத்த
812,812.jpg,Troll/Oppose,Troll/Oppose Against Person,1,் ட லமை Me சொ யாட மின்சா 14 ம் ஆ வாங்கி 4 War இனி மின்தடை இருக்காது TUMOR படிக 101 பிவிபி 1 கர்ப றபர் மின் கணக்கீட்டில் தவறு நடந்தால் துறை ரீதியாக கடும் நடவடிக்கை எடுக்கப்படும் அமைச்சர் ப ல் பாலாஜி இ 1 ர் பதர் 7 அமிர் நடு டாத தல் அஹா ப தல Daan Ment டி 6 ர் Or Ahead தி ப 6 த ee a 4 a ணா இரு en சல la பு cess ne ் 3 ச ரீ Land aq well ame PY 7 அதாவது வாய்க்கு வந்தபடிலாம் உருட்டக்கூடாது
813,813.jpg,Troll/Oppose,Troll/Oppose Against Person,1,என் தந்தைக்கு ஹிந்தி தெரியாது உதயநிதி ஸ்டாலின் க sTAMILNADU PEOPLE Ss ல் ர இட் லட் அதது த ண ரர ் திர a ல a rT bY 8 1 ஜிலு LY Fi 1 ச த்தர aay Liss _ தர் 32 இட _ 7 ளா ஆ த் be டு a பல Ges 7 ம் val oat ர இ இ ர Be ் J ட் நட க ட om ned டட ட கனு உங்கொப்பனுக்கு தமிழே தற்குறி தான் TNC oho 7
814,814.jpg,Troll/Oppose,Troll/Oppose Against Person,1,பன்ச் ட் உ த தி எ ணை J ee em ey ee er Rs ந பப 1 இப ம் ் ய அம் 1117 துரை முருகன் பறக்கும் போது டு ப்பட தை ணை அஆ இன mm Loo Nakkal ya rt இ
815,815.jpg,Troll/Oppose,Troll/Oppose Against Party,1,ர MARK MY WORDS Crd vs அட்டை ் புக
816,816.jpg,Troll/Oppose,Troll/Oppose Against Party,1,பப பபப பபரிய படி ப AU eS SS a ட Chefingi Pasanga Ca ei _ ஜ் ஓ 47 ளு பப் ரூ 1 SU eee YOU SOB AND DIE FOR NO REASON தீ 1 ௭ ௭ ந வு ண க ர் ர் வண்டிய தத்து ன ட ள் ட் அ bn bn yo ௪ ் _ SR Se ae es
817,817.jpg,Troll/Oppose,Troll/Oppose Against Person,1,current situation ட 2 இ ஆ ௫ இ யு உ இதி இர vm FF ச்ச் ச் ட டட 3௮ 1 ஆ 4 ட இப்பா ் பத த் _ 1 rag an _ 4 பதத ர ட் அ 1 Unakku Oru Vote Ku 2500 Tharuve nakku Mattu இத hee சிபா ர வனி டத் பா் ் 7 7 ர ப்பு ஆ PRR 1 poi 9 y UN ப i ண பனி Bhaaaaa
818,818.jpg,Troll/Oppose,Troll/Oppose Against Person,1,ae ர ட ட அ பட ee ர ரத ரதி 4 he i ரு நிர Fi ரிய இ பாகிஸ்தான் திவால் அடைந்து ர ததக கல இன நட தகன காறை த து விட்டதாக பாகிஸ்தான் டடம இல் ண ஐ தீத ae ட ந ie aa Oe Be il ட ஹ்ஹ ௯ நி 7 raf 5 4 ் டூ ச் Seth ச் a 4 a F 7 ் if Leer See இ P I cE ர ர் a ந க a அழ நவ அ இத்தி ட ee eee a நன்ன ராகக் த ப ப ட ய்ய weave De ea pie eee 2 x Paw ed PUR We So ye அத் எநத Bo oe 2 ட த aie aM டத ப பப் a ம வம ப்ட் ட் eon be 14 பட்டப் பட நடவ படபட ப தா க்கு வகா த எரா அண்னன் அட் கு பபா சர்ச பிபி பி அ 114 di met A 1 பரப ன ர ட்ப 20 Les Als 119 1 இ பிர் பபப இ
819,819.jpg,Troll/Oppose,Troll/Oppose Against Person,1,OT Ce cman அதிகரித்துவரும் நிலையில் அனைத்து மாநில முதல்வர்கள் உடன் பிரதமர் மோடி நாளை மறுநாள் ஆலோசனை நடத்த ர உள்ளதாக தகவல் க 0 ட த ் இ ad re Kaa 16 Ie Ly vA q 4 ௩ mr அய ் நி டிப அடு naire KANNAYIRAM ANDHA WEPONSEEYY YEDU
